text,label
"I transferred some money recently and saw a fee on my account, what's that for?",64
Is it normal to see a fee for transferring money?,64
Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.,64
Why am I being charged for transfers? Are they not free?,64
why was i chargged,64
"I thought transfers were free, why was I charged?",64
Why were there additional charges when I transferred funds?,64
who charged my card,64
A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,64
Could you inform me as to why I have been charged a higher fee for doing banking abroad.,64
"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",64
I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.,64
"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?",64
I was informed that transfers were free. I noticed I have a fee but why?,64
Will I be charged for transfers?,64
what is this fee for transfering,64
This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,64
I had an unexpected fee,64
Why would I be charged an extra fee while doing a transfer?,64
"I do not like this, I made a simple transfer but I have an additional charge for doing so.",64
What is the reason for the fee charge on my transfer?,64
I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?,64
There is a fee from a transfer that is not supposed to be here!,64
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,64
Why have I been charged a fee for transferring money?,64
Are transfers not free? I didn't know I would be charged for transfers.,64
Why was I charged a fee for transferring money,64
Am I charged a fee to transfer funds?,64
Can you please explain why I was charged an extra fee for my transfer?,64
"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",64
I did a transfer and I was charged a fee that shouldn't be there!,64
Why was I charged a random fee for a transfer I made?,64
Why am I seeing a fee for transferring money?,64
"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",64
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,64
I thought that transfers are free. Why was I charged an extra fee?,64
I am confused about your fee structure and was disappointed to see a fee for my transfer.,64
I thought transfers were free of charge.  I bought something abroad and got charged a ridiculous fee. How do I get this problem fixed.,64
Why was there an extra charge when I transferred money?,64
Why is there a fee on my money transfer?,64
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",64
What is this fee for transferring money?,64
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,64
why was i charged a fee to transfer,64
I need to know how much it costs to transfer funds.,64
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,64
Why did I get charged for a transfer?,64
"I have used my account abroad for a while without any fees, why am I being charged additional fees all of a sudden?",64
Why was I charged a fee to transfer money?,64
"I was charged a fee when I transferred my funds, why?",64
"I've use this account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",64
"So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.",64
Is there a fee for transferring money,64
Why was money taken for a transfer?,64
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?",64
"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",64
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?,64
Why am I being charged for transferring money?,64
"After reviewing my charges, I see I was charged a fee for a transfer I did, why?",64
How come I can see an extra charge for my transfer?,64
I don't think I was supposed to be charged so much.,64
I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.,64
When I was transferring money I was charged extra why?,64
"I was charged a transfer fee, why is that?",64
I noticed that there was an extra charge fee on my account. Could You explain to me why?,64
Hey there's a fee for a transfer on my account.  Why?!,64
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,64
Why do I have an unexpected fee on my bill?,64
I just transferred some money. Why was I charged a fee?,64
Why is there a fee for doing a transfer?,64
Why are there additional fees for transfers?,64
"After a transfer, I see an extra fee.  Why?",64
Hey I thought transfers were free.  Why are you charging me?,64
"I transferred money to a receiver within the EU and they received a lesser amount than expected.  Now I will have to send additional money to the receiver in order to make up the difference.  I'm not sure what went wrong, can you please advise?",64
"Hi! I'm a university student studying abroad and I noticed that when I was trying to cross-reference my budget for this month that there were extra fees I was not expecting. Why is that? I've had this account for years and I haven't had any trouble so far, it might not even be on your all's end since I'm still new to international travel and finance, but I wanted to double check in case a mistake was made!",64
Will I get extra charges?,64
"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",64
"I usually don't get charged for transfers, why was I this month?",64
Why was my transfer charged a fee?,64
I should not have been charged a fee for my transfer.,64
I did a transfer and was charged a fee that should not have been charged!,64
I was charged a fee for a transfer. Where did it come from?,64
How come a fee was charged when I tranferred money,64
Why was a fee charged to me for transferring money?,64
Why do I get a fee every time I transfer?,64
I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?,64
Is it right that I've been charged for transferring money?,64
This transfer incurred a fee that I don't think is right.,64
"I just recently got a new beach condo in Bora Bora, and to furnish it I used this account a lot from overseas. It's upsetting, being a long-time customer of yours, that I saw extra fees on my account from my currency transfer. Is this what I should expect from you in the future?",64
"I just moved overseas and I noticed that you are charging me more fees.  I am a loyal customer, is this how you expect to keep customers?",64
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,64
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,64
Why was there a transfer fee on my account?,64
I would like to receive my salary in a different currency. How does that work?,50
How can people transfer money to me?,50
My salary is deposited in GBP. Do I need to choose the currency?,50
How can you transfer my salary to my correct currency?,50
how do i find out about transfers,50
I received my salary in the wrong currency. How do I change this?,50
Can I transfer my payroll to the bank?,50
Can i receive transfers from my employer this way?,50
Can my friend send me money if it is not in US dollars?,50
How do I get money from friends?,50
Is it possible for a friend to personally send me a payment?,50
What are the steps for my friend to send me money?,50
What do I need to do to receive my payroll in the account?,50
Please show me how my friend can send me money.,50
"How do I know what my account is set to, I am paid in GBP?",50
Can I receive money in a different countries money?,50
Can I transfer my salary if its in GBP?,50
"My salary is in GBP, do I need to exchange it before putting it into my account?",50
Do I need to convert my currency from GBP before transferring?,50
Is it ok for a friend to send me money?,50
can my husband open an account and transfer money,50
How can I receive money from someone?,50
What can I use to receive my salary?,50
"My friend wants to send me money, can she?",50
How can I receive money from my friend?,50
Can I use my salary for this?,50
Can I transfer money using a different currency?,50
Can I have a friend send money directly to me?,50
Can I transfer my salary onto here?,50
Can this app take my salary?,50
"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",50
May I get my salary paid out in a different currency?,50
I use GBP for my salary deposits. Must I set this up somewhere?,50
"I was wondering, Can I get my pay in another currency?",50
What will I need to configure if my salary is in GBP?,50
what currencies can I receive my salary in with this?,50
Who can send me money?,50
"My salary is in GBP, is this something I need to configure?",50
Can my salary be received and transferred to my current currency in my country?,50
Can I transfer my paycheck to the account?,50
How do I receive money from someone?,50
How can I receive my salary in another currency?,50
Are there ways for other people to send me money?,50
What if I need my salary in another currency?,50
How would my friend be able to send me money?,50
Will my employer be able to pay me with this service,50
Which foreign currencies can I get transferred into my account?,50
Is there any way to get my salary in a different currency?,50
What methods are available for my friend to send me money?,50
How to receive transfers from my employer when I get paid in GBP?,50
Am I allowed to use different currencies?,50
Can I receive payment in another currency?,50
Can friends send me money?,50
"I have obtained the salary in GBP, will it need to be configured?",50
Can friends transfer money to each other?,50
Can my job deposit my wages directly into the account.,50
Do I need to do anything special for my friend to send money to my account?,50
My friend would like to send me money. What are the options available to them?,50
Do I need to add my salary?,50
"If my salary is in GBP, do I need to do something?",50
Can I use a different currency with my salary?,50
My salary is in GBP. Do I need to configure this somewhere?,50
Do you support direct deposits from my employer?,50
Can i get payed through this system?,50
Why hasn't my transfer gone through,35
I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,35
"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",35
"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",35
Why did my transfer not work?,35
I've been trying to do a transfer multiple times and have failed? Is the system down?,35
I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,35
My transfer failed when I tried.,35
Can you explain why my transfer was unsuccessful?,35
Why did my transfer fail?  What can I do?,35
My transfer failed.  Help!,35
My transfer failed to process correctly. Is there a reason this would happen?,35
Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,35
What could possibly be the cause of my failed transfer?,35
Why won't my transfer go through?,35
Why can't I make a transfer?,35
Why did the transfer fail when I attempted to do it earlier?,35
"Hello.  I ran into a problem with a transfer this morning.  I was trying to send money to some friends but when I tried to send it, the transfer failed.  I don't know what is causing the transfer to be rejected.  Please let me know what is causing the problem.  Thanks.",35
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",35
Can you tell my why my funds transfer did not work properly?,35
Why didn't my transfer work?,35
"Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",35
Why can I not make a transfer?,35
"My transfer failed, why did that happen?",35
Is there a reason my transfer failed?,35
I attemped a transfer and it didn't go through.,35
is the a reason why my transfer has failed?,35
The transfer I tried to make failed.,35
Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?,35
"Why can't I transfer my money into someone else's account? I should be able to do so right? Why does it keep rejecting my transfer? There's no reason, all my info is correct and the money is there.",35
Why can't I complete my transfer?,35
"My card couldn't complete a transfer, why?",35
"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",35
"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",35
Why do my transfers keep failing?,35
Why didn't this transfer work?,35
"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",35
"My transfer did not work, what was the reason?",35
I tried to do a transfer and it hasn't worked!,35
What went wrong when I tried to do my transfer?,35
Why does it say my transfer failed?,35
I don't think my transfer wen through. Why?,35
How can I find out why my transfer didn't go through?,35
"I needed to send my friends some money urgently.  I tried multiple times to transfer the money this morning, but the transfer keeps failing.  Can you tell me why the transfer is getting rejected?",35
I tried to make a transfer and it failed.,35
I couldnt transfer money from my account.,35
I've already tried 5 times to complete a transfer that's just standard. What's the deal? Is your system down at this time?,35
What caused my transfer to fail?,35
"I tried to make a transfer, but it didn't work.",35
"This morning, I tried to send money to my friends several times but each time the transfer fails.  Why does it keep failing?  The transfer gets rejected but I do not know what is causing it to be rejected.",35
I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,35
"My transfer failed, why?",35
I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?,35
What may be the reason that my transfer did not go through?,35
I tried to transfer money but it didn't go through,35
Been trying to transfer money this morning but keep getting rejected. I don't understand why this is happening.,35
"Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assist in making this transfer? What is going on?",35
My transfer didn't work how come?,35
Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,35
I think my transfer failed. What do I do now?,35
"I attempted a transfer, but it failed.",35
I couldn't make a transfer,35
Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,35
"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",35
I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,35
Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,35
Why was I not able to complete my transfer?,35
"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",35
Why was my transaction declined?,35
Why wouldn't a transfer go through?,35
Can you please tell me why my transfer failed?,35
I did a transfer earlier but see that it failed to go through.,35
Why has my payment not transferred?,35
I tried to do a transfer but it didn't go through.,35
The attempted transfer failed.,35
I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,35
Why does my transfer keep failing? I've tried 5 times and they all failed.,35
A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,35
"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",35
I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,35
What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,35
"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",35
Can you please explain why my transfer failed?,35
I think youre system may be broken because I have tried transfer money 5x and it isnt working!  I'm not doing anything complicated it is what I usually do.,35
I am unsuccessfully trying to make a transfer can you help?,35
"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.",35
Why did the bank reject my transfer?,35
"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",35
I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,35
The transger I tried to make failed.,35
"When I tried to transfer funds to my friend today I was unable to do so, why?",35
"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",35
why do i have a failed transfer,35
"When I attempted to make a transfer, it failed.",35
Why can't my transfer complete?,35
Why can't I complete the transfer?,35
How can I move money from an account at another bank to this one?,65
What process should I use to transfer money into my account?,65
"I want to transfer money into my account, what do I do?",65
I need to deposit money to my account,65
Can you transfer money to your card by bank transfer?,65
What do you do to transfer money to my account?,65
How can I move money from my account at a different bank to the account I have at this bank.,65
Please provide details on how to top up my account using transfer option,65
Where can I find out how to transfer money into my account.,65
I need assistance with transferring funds to another account.,65
How can I add money to my account from another account I have?,65
I have money in a foreign account that I want to send to this account.,65
How can I transfer money into my account?,65
I need to move money from another bank to this account.,65
I need to transfer money into this account from my other bank account.,65
How do I go forth with bank transfers for top up accounts?,65
"I have an account at another bank, but I want to transfer some of the money to my account here.
.",65
"I want to do a bank transfer to this bank, from an account at another bank.",65
How would I use a bank transfer for topping my account?,65
I would like to know how to transfer money into my account.,65
My account is devoid of funds. Am I permitted to submit additional money via bank transfer?,65
I'd like to know how transferring my money into my account works.,65
How is my money transferred to the account,65
How do I top up my account with a bank transfer?,65
I need to transfer money to my account from another bank,65
I would like to transfer money into my account.,65
What transfer methods do you accept?,65
"I need to transfer money into my account, and I don't know how to do that.",65
"I need to transfer money into my account, HOW?",65
Can I transfer money to my card via bank-transfer?,65
How can I transfer some money into a foreign account?,65
I need to know the process to transfer money into my account.,65
Can I add money to top up my account via a bank transfer?,65
How do I top up my account using transfer?,65
Account topping up bank transfers to my account assistance please?,65
I want to take some funds from my other bank account and add them to this one.,65
I need more money in my account. Can I add more by transferring?,65
How do I go about transferring money into my bank account?,65
How do I go forth on transferring a sum of money from one account to another?,65
How do I initiated a bank transfer to top up?,65
How can I transfer money between accounts?,65
Whats the process of tranfering money into an account?,65
How can I deposit money to my account?,65
I have zero dollars in my account. Can I submit additional funds via bank transfer?,65
"For my account, how do I transfer money in?",65
How do I transfer money between two of my accounts?,65
Is a bank transfer acceptable for topping up my account?,65
I need to transfer funds from my other bank account into this bank account.,65
I want to transfer a sum of money from another bank account I have into this one,65
Can I transfer money to my account with the app?,65
Can you tell me how transferring money into my account works?,65
Help! My account doesn't show any funds. Is transferring funds an option I can use?,65
How do I transfer cash my into my account?,65
How can I top up my account by bank transfer?,65
My money is all gone. What ways are okay to add money to my account?,65
I need to move money from one of my other accounts to this one.,65
What is the process for transferring money into my account?,65
Can I use a bank transfer to add money to my account?,65
"I want to top up by transfering accounts, What do I do?",65
show me how to transfer to my account,65
How does your app transfer the money,65
How do I deposit through bank transfer?,65
My account is depleted. Can I transfer funds from another bank?,65
Can you please explain the topping up transfer process?,65
What can I expect if I use bank transfer to top up my account?,65
I want to transfer some money from my other bank account into this one.,65
I want to transfer money from another account into this one.,65
I would like to move money from one account to another to top off my account. Can you explain how I can do that?,65
How can I go about transferring money to my account?,65
How can I transfer money to this account from another bank?,65
can i transfer money i the app,65
How do I transfer money from one bank account to another?,65
I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,65
Can you please explain how bank transfers work?,65
Can you help me transfer funds from another bank account to this account?,65
I am looking to transfer some money from my other bank account into this one.,65
where do i go to transfer money from one account to this one,65
I need money put into this account from another one.,65
Why do the top-ups need to be verified?,71
Does the top-up need verified?,71
I am having trouble finding the top-up card verification code.,71
Why do you ask for top-up verification?,71
Where can I find the top up verification code?,71
Do I need to verify my top-up card?,71
How do i verify my card?,71
What is the point of verifying a top up?,71
How do I verify my top up?,71
How do I find the top-up verification code?,71
Why does top-up need to be verified?,71
"I'm trying to verify my top-up card, but I can't find the code...?",71
How can I verify the top-up card?,71
I need to find the top up verification code,71
Please help me find my top-up verification code,71
Where can I find the verification code for the card top-up?,71
Do I need to verify my top-up?,71
Why do we need to verify a top-up card?,71
I have a top up card. Where is the verification code?,71
How do I find the code needed in order to verify my top-up card?,71
How many digits identify the top-up verification code?,71
Please verify my top-up card,71
I don't know where the top-up verification code is.,71
I can't see a verification code anywhere,71
What do I do to verify a top-up?,71
How to verify top up card?,71
why verify the top up? it doesnt make sense,71
The top-up verification code is not visible.,71
"I just tried to top-up and now I'm getting an additional verification message, why?",71
Where do I find my code to verify my top-up card?,71
Why verify the top-ups?,71
How do I verify the top-up card?,71
Help me verify the card used on a top-up.,71
"On a card top-up, where can I verify?",71
"I'm trying to verify my top up card, how do I do that?",71
What is the verification process used for?,71
Where is my top-up verification code?,71
Where can i find my top-up verification code?,71
Where is the top-up verification code?,71
Why do i have to verify my top-up card?,71
Do I have to verify the top-up?,71
Why do I need to verify the top-up?,71
Where can I find the verification code for the top up card?,71
I don't see the verification code for my card transfer.,71
is there a reason i need to verify top up,71
Is the verification number on the top up card,71
What  is the verification process for a top up card?,71
How do I verify the top up?,71
I am looking for my top-up verification code and cannot find it.,71
How do i authenticate a top-up card?,71
Do I need to verify the top-up?,71
What's the deal with verifying the top-up?,71
Where Is the top up verification code found?,71
Please tell me how to verify my top up card.,71
How do i secure a top-up card?,71
What's up with verifying top-ups?,71
Can I verify my top-up card?,71
Why is it necessary to verify the top up?,71
Why should I verify the top-up?,71
this verifying the top up is annoying,71
How are top-ups verified?,71
Tell me how I can verify a card top-up.,71
Do i need to verify my top up?,71
Where can I find the verification code for a top-up?,71
Where do i verify a top-up card?,71
What is the top up code for?,71
why do you verify the top up,71
Tell me why I need top-up to be verified?,71
Verifying top-up cards necessary?,71
Where is the top-up verification code sent?,71
What's a verification code?,71
Tell me how to verify a top up.,71
What can I do to verify my card?,71
Why is top-up verified?,71
Why do I need top-up to be verified?,71
i don't see the top-up verification code anywhere,71
I'm being asked for a verification code. Where do I find it?,71
Why does a top- up need to be verify?,71
Help my find the verification code on a top-up.,71
How can I verify my top up?,71
I need help finding the verification code on the top up card.,71
What does top-up verification do?,71
I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,71
How do I go about verifying the top-up card?,71
why do i need to verify the top up?,71
Would I be able to get a second card?,39
Do you charge for sending out more cards?,39
I need a second card on this account for my daughter.,39
How can I get another card?,39
Can I have a third card?,39
I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,39
I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,39
What is the price for an additional card?,39
How many cards am I allowed?,39
"Can my daughter also have a card issued in her name, but linked to my account?",39
I'd like to order another card,39
Can I have a supplementary card?,39
"I lost my card and need a new one, will it cost me?",39
My daughter need a card from this account. Is that possible?,39
My daughter would like a card from my account?  Can I do this?,39
Are there any fees to get additional cards?,39
Can you send me more cards for my account?,39
"I would like some more physical cards, what is my limit?",39
Can I have a duplicate second card?,39
"I want to give a second card for this account to my daughter, would this be possible?",39
What is the procedure for me to get more cards on my account?,39
Am I permitted to have a spare card?,39
I was wondering if I could get a second card on this account? I would like my daughter to have one.,39
I would like to purchase another card.,39
I'd like to have extra cards. Will I have to pay for that?,39
How do I get a spare card?,39
How do i request more physical cards?,39
What steps do I need to get another card?,39
I would like more physical cards,39
Is there a charge for getting more cards?,39
Can I have a second card issued to another family member?,39
How much is it to buy another card? I was hoping to buy another one.,39
Where do I order additional cards?,39
How much would an extra card cost?,39
Do you send duplicate cards?,39
I would like to use one of my cards for a family member. Is that allowed?,39
Can another family member hold a card for this account in addition to mine?,39
I need another card,39
Will I get charged for sending out more cards?,39
I need more physical cards.,39
Does it cost extra to send out more than one card?,39
Can I get spare cards?,39
Is it possible to get another card?,39
How many cards can I have?,39
"If I want to send out more cards, do you charge extra for that?",39
How do I receive more physical cards,39
"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",39
"I am interested in giving a second card to my daughter, how can I make this happen?",39
Is it possible for me to give my daughter a second card for this account?,39
"daughter needs card, how do i add her",39
Is there any way to get another card on the same account?,39
If I need more than cards will I have to pay a fee to receive them?,39
I need a new card.,39
I'd like to get another card,39
Will there be a charge for sending out more cards?,39
I would like to get a few more physical cards.,39
How many active cards can I have?,39
What should I do if I want to get another card for someone in my family?,39
Can I get another card?,39
I would like to get some extra cards?,39
Is it free to send out more cards?,39
Is it possible to purchase more physical cards with my account?,39
Is there a fee for sending out more cards?,39
How much is it to send out additional cards?,39
Will it cost me to get a second card?,39
How do I get another card,39
Is it possible to have a second card?,39
What is the charge for sending out more cards?,39
"I would like to give another card to my daughter, how can I proceed?",39
What's the process to receive a second card?,39
how is it possible to add another card to account,39
How do I go about ordering another card?,39
Do you send more than one card?,39
Are extra cards free?,39
Do you charge for sending more cards?,39
Can I have another card in addition to my first one?,39
"I need a second card, can I have more than one?",39
I want a backup second card. Is this possible?,39
Physical cards are what I need more of,39
Can I have a spare card for this account please?,39
I need two cards. Is this possible?,39
Can I have more than one card?,39
I need another card for a member of my family. Is this possible? How soon can I get one?,39
Is there any way I can get more physical cards to use with my account?,39
Can I give a second card for this account to my daughter?,39
Is it possible to give a second card from my account to my daughter?,39
Can I mail in a check to top up?,58
How do I use a cheque to top up?,58
Where's the button to top up with a cheque?,58
I can't find how to top up my account with a check.  Where is that?,58
Do you take checks?,58
Is there such thing as top up by cheque?,58
I got a cheque that I want to top up with?,58
What is not accepted in order for me to top up my account?,58
Can I only top-up digitally? Or could I use cash?,58
I want to top up my account with a cheque,58
How can I add physical money to my card?,58
I need to top up using a cheque,58
Can I top up with cash,58
I want to do a cash deposit to top up. How do I do this?,58
Who do I make a check out to if I want to top off my account?,58
What types of top-up methods do you accept?,58
can i top up with check?,58
Can I cash deposit to top up my account,58
What apps can I use to top up my account?,58
I would like to use this cheque to top up.  Can you tell me how to do that?,58
Can I top-up by cheque?,58
I'm trying to use a cheque to top up,58
How do you top up with a cheque?,58
"I need a hand here, I need to top up cash.",58
where do I go to top up with cash?,58
Will I be able to top up by cheque?,58
Can I top up using my cheque?,58
Why can't I top up by cheque?,58
Where do I find how to top off with a check?,58
Can I write a cheque to top up?,58
Is topping up with cash allowed?,58
What are my payment options for topping off my account?,58
I wish to top up using a cheque.,58
Where do I look for cash top up?,58
Where can I find top up by cash deposit?,58
how do i find top up for cash deposit,58
How do I deposit cash?,58
i would like to top up with check,58
can i deposit a check here?,58
I would like to use cash to make a top-up?,58
I wish to be able to top up with cash.,58
Where do I top up?,58
Do you accept cheques for top-up?,58
How do I use a check to top up?,58
Is it possible to top up using a cheque?,58
Where is the option to top up with a cheque?,58
What is the procedure for topping up with a cheque?,58
Can I use check to deposit?,58
Where can I deposit cash to top up?,58
Is there an option to top up with a cheque?,58
I'll send a check to top up my account,58
Is it possible for me to top up with a cheque?,58
If I need to top up with cash where should I look?,58
What physical locations can I use cash to top up?,58
Can you tell me where to find top up by cash deposit?,58
How do I use cash to top up my account?,58
How do I top-up my card with a cheque?,58
Am I able to top up with this cheque I received?,58
Can I purchase with cash or cheque?,58
Where would I find top up by cash deposit?,58
Can I add to my account using a cheque?,58
Is there a way to use a cheque to top up my account?,58
how do i get top up with cash deposit,58
Do you accept cash?,58
May I transfer a cheque into my account?,58
Can I use a check to top up?,58
No option to top up with a cheque ?,58
How can I fill up my gas tank using a check?,58
how can i add money to my account if you don't accept cash,58
What form of payments can I use for topping up?,58
i have been trying to top up my account with a check but it won't work,58
How do you top-up using cash?,58
Can I top up my balance with a cheque?,58
I tried to deposit a cheque into my account and it is not letting me.,58
Can I top up online?,58
What's the best way to use a cheque to top up?,58
How would I top up with a cheque?,58
What is your check-cashing policy?,58
Can I use cash to top up,58
I can't find out how to top-up my account using cash.,58
How long before a check I send clears?,58
How can I top up my account with a cheque?,58
Can I top up my account with a check?,58
how do i get a new card,43
Where do you need to live to receive card,43
How do I get a real card?,43
How do I go about getting an actual card?,43
I would like a physical card,43
Where are your cards delivered to?,43
tell me how I can order my card.,43
Do physical cards cost money?,43
Are physical card available?,43
I want to request a physical card,43
Is there a charge for a physical card?,43
Do you ship your cards anywhere?,43
Where do you deliver cards to?,43
Where are the cards delivered to,43
What do I owe for a new card?,43
Is it possible to order a card?,43
What areas are cards delivered to?,43
Where can I order a card?,43
What does the bank charge for lost or stolen card replacements?,43
Is there a fee for physical cards?,43
How can receive a physical card,43
Can I have a tangible form of my virtual card.,43
Where will I get my card?,43
Help me order my card.,43
Where do I go to order my card?,43
"Can I get a physical card for free, or is there a charge?",43
How do I get my card?,43
Is a physical charge extra,43
Where do your cards get delivered to?,43
Do I receive the physical card for free,43
I really want a physical card. How do I get one?,43
can i get a physical card online,43
I would like a card please.,43
Can I get a new card?,43
How can I order a card?,43
Where do you export the cards to?,43
Can I receive my card anywhere?,43
how do I ask for a physical card?,43
How to order my card?,43
Where can I get a physical card?,43
How much for an actual card?,43
Can you tell me how do I get a card?,43
Can I get an actual card,43
How can I order my card?,43
What is the process for getting an actual physical card?,43
What is the price for a physical card?,43
At which locations can I order a card?,43
Is it possible to get a real card?,43
Can I get a physical card,43
Where do we mail the card?,43
How to receive the actual card,43
What is the cost for physical cards?,43
Do I get an actual card?,43
How do I order my card?,43
How do I receive a card?,43
Can cards be delivered? Where?,43
How do I go about ordering a card?,43
What do I need to do in order to get a new card?,43
Show me where to order my card.,43
IS there anywhere that a card cannot be delivered?,43
I need a physical card.  What are the fees?,43
Where do I order a card?,43
Where do you mail physical cards?,43
Is payment required to get a card of my own?,43
I still don't have a card. How do I get one?,43
Where do I find our how to get a physical card?,43
What are the places that you deliver cards to?,43
Where are cards available to order?,43
What locations are cards delivered to?,43
I want a physical card,43
